,role,personal_address,contract_address,add_permissioned_runtime,remove_permissioned_runtime,add_prescription_permissions_runtime,remove_prescription_permissions_runtime,request_fill_runtime,add_permissioned_gas_used,remove_permissioned_gas_used,add_prescription_permissions_gas_used,remove_prescription_permissions_gas_used,request_fill_gas_used,add_permissioned_transactions,remove_permissioned_transactions,add_prescription_permissions_transactions,remove_prescription_permissions_transactions,request_fill_transactions,new_prescription_runtime,refill_prescription_runtime,new_prescription_gas_used,refill_prescription_gas_used,new_prescription_transactions,refill_prescription_transactions,add_prescription_runtime,fill_prescription_runtime,request_refill_runtime,add_prescription_gas_used,fill_prescription_gas_used,request_refill_gas_used,add_prescription_transactions,fill_prescription_transactions,request_refill_transactions
716,pharmacy,0x4Db2403338ED51f85DC12227ec466e09459e2962,0x311a63F3901804FC3E404744C98CE7bA6d7cEC9A,,,,,,,,,,,,,,,,,,,,,,0.6227507591247559,4.445657014846802,0.6779131889343262,779164.0,2724540.0,387672.0,8.0,68.0,12.0
717,pharmacy,0x683021Db65d6b8682EF52B90f7c0ED3d9054c960,0x9Fe1289718F7dB3f50AA5AA4FFceeA02623ad402,,,,,,,,,,,,,,,,,,,,,,0.2721443176269531,2.158417224884033,0.4318246841430664,397076.0,1322148.0,226139.0,4.0,33.0,7.0
718,pharmacy,0xDa61462fD28a8745F7b40614af04E52dD1D596Bc,0x0D7D5f62D5F60283Dce6C46123A203E245204E14,,,,,,,,,,,,,,,,,,,,,,0.44851112365722656,3.1465606689453125,0.39712977409362793,492586.0,1722708.0,226139.0,5.0,43.0,7.0
719,pharmacy,0xFDEcCf8c0b3569D13Bf80840DfB42e284b90c5D7,0xa9ba0B282f5D2b9773947B37e2D63374bc213137,,,,,,,,,,,,,,,,,,,,,,0.5697972774505615,4.521380424499512,0.7542028427124023,779164.0,2684448.0,420005.0,8.0,67.0,13.0
720,pharmacy,0xBD0dbf1d6ef51Ec31075aeDecf6A893fa61aC9f5,0x582135f06eB3B474Fb7E1e46cf6dE59227fdAF0C,,,,,,,,,,,,,,,,,,,,,,0.7346343994140625,6.70781135559082,1.00246262550354,970208.0,3325536.0,549241.0,10.0,83.0,17.0
721,pharmacy,0x50c2f70fd09c123EF8E829e581Ac29F8FA0e5066,0x6b7577e9955b3321E3F99a286aEf52B199D77EF6,,,,,,,,,,,,,,,,,,,,,,0.3525245189666748,3.0395541191101074,0.5376114845275879,492610.0,1642788.0,290781.0,5.0,41.0,9.0
722,pharmacy,0xAb6b8289876C283395e6BF2f6793fC2768f1C27d,0x6E2c339F048Cf463D155BCF72ED4f283Dd526626,,,,,,,,,,,,,,,,,,,,,,0.14066839218139648,1.163895845413208,0.1723012924194336,206044.0,681156.0,96927.0,2.0,17.0,3.0
723,pharmacy,0x17cF7d7765a113bA24d150070D2906aBd8203899,0x2890444537A1DdacaC72AEAaB709e39FB563A257,,,,,,,,,,,,,,,,,,,,,,0.23804950714111328,1.5860846042633057,0.34146547317504883,301566.0,961632.0,193854.0,3.0,24.0,6.0
724,pharmacy,0xAE0a5c8258FB82B6E0A4A0e707a679815a7Dde45,0x67763Ec42C4A4Fe75cD6b27d5D6858b0b99202ad,,,,,,,,,,,,,,,,,,,,,,0.5205411911010742,5.76740837097168,0.5800223350524902,683654.0,2444148.0,290781.0,7.0,61.0,9.0
725,pharmacy,0xCa837f82ad1abF7D05079D73aa76749142301D2b,0x1d5b7B261B57dA8ee6828BA890A75CD94b7a1fe8,,,,,,,,,,,,,,,,,,,,,,0.3401346206665039,3.089864730834961,0.2949512004852295,492610.0,1803060.0,161545.0,5.0,45.0,5.0
726,pharmacy,0x4b286B5747E3f028269c2De506e772543f7Fa148,0xd2cA74314c2B91aB746d43608d97C7e00B4D8e69,,,,,,,,,,,,,,,,,,,,,,0.46543264389038086,3.309192180633545,0.6345357894897461,588108.0,2003196.0,323054.0,6.0,50.0,10.0
